budget,revenue,original_title,director,runtime,production_companies,release_year
12,0,Delta Farce,C.B. Harding,90,Sleeping Marmots Production,2007
12,0,Delta Farce,C.B. Harding,90,Samwilla Productions,2007
0,0,Rise: Blood Hunter,Sebastian Gutierrez,97,Ghost House Pictures,2007
0,0,Rise: Blood Hunter,Sebastian Gutierrez,97,Destination Films,2007
0,0,Rise: Blood Hunter,Sebastian Gutierrez,97,Kingsgate Films,2007
0,0,Rise: Blood Hunter,Sebastian Gutierrez,97,Mandate Pictures,2007
8000000,908847,Battle in Seattle,Stuart Townsend,99,Insight Film Studios,2007
8000000,908847,Battle in Seattle,Stuart Townsend,99,Redwood Palms Pictures,2007
8000000,908847,Battle in Seattle,Stuart Townsend,99,Remstar Productions,2007
0,0,Pars vite et reviens tard,RÃ©gis Wargnier,116,Gaumont,2007
0,0,Pars vite et reviens tard,RÃ©gis Wargnier,116,LGM Productions,2007
0,0,Pars vite et reviens tard,RÃ©gis Wargnier,116,KL Productions,2007
0,8768,Smiley Face,Gregg Araki,88,Desperate Pictures,2007
0,8768,Smiley Face,Gregg Araki,88,Anonymous Content,2007
0,8768,Smiley Face,Gregg Araki,88,ApolloProMovie & Co. 3. Filmproduktion,2007
500000,220151,Boy Culture,Q. Allan Brocka,88,TLA Releasing,2007
500000,220151,Boy Culture,Q. Allan Brocka,88,Boy Culture LLC,2007
4000000,6870249,Son of Rambow,Garth Jennings,96,Celluloid Dreams,2007
4000000,6870249,Son of Rambow,Garth Jennings,96,Hammer & Tongs,2007
0,0,Gekijouban Clannad,Osamu Dezaki,94,Toei Animation,2007
0,0,Gekijouban Clannad,Osamu Dezaki,94,Visual Art's/Key,2007
25000000,0,Arn: Tempelriddaren,Peter Flinth,139,Danmarks Radio (DR),2007
25000000,0,Arn: Tempelriddaren,Peter Flinth,139,Telepool,2007
25000000,0,Arn: Tempelriddaren,Peter Flinth,139,Yleisradio,2007
25000000,0,Arn: Tempelriddaren,Peter Flinth,139,AMC Pictures,2007
25000000,0,Arn: Tempelriddaren,Peter Flinth,139,TV4 Sweden,2007
0,0,Louis C.K.: Shameless,Steven J. Santos,57,Cicrus King Productions,2007
0,0,Louis C.K.: Shameless,Steven J. Santos,57,Another Mulligan Entertainment,2007
4000000,46474,December Boys,Rod Hardy,105,Village Roadshow Pictures,2007
4000000,46474,December Boys,Rod Hardy,105,Australian Film Finance Corporation,2007
50000000,82169884,Hannibal Rising,Peter Webber,121,Ingenious Film Partners,2007
50000000,82169884,Hannibal Rising,Peter Webber,121,ETIC Films,2007
50000000,82169884,Hannibal Rising,Peter Webber,121,Quinta Communications,2007
50000000,82169884,Hannibal Rising,Peter Webber,121,Dino De Laurentiis Company,2007
50000000,82169884,Hannibal Rising,Peter Webber,121,Zephyr Films,2007
0,0,Borderland,Zev Berman,105,Tonic Films,2007
0,0,Borderland,Zev Berman,105,Freedom Films,2007
0,0,Borderland,Zev Berman,105,Emmett/Furla Films,2007
0,0,Borderland,Zev Berman,105,Worldwide Media Group,2007
0,0,Borderland,Zev Berman,105,Tau Productions,2007
12000000,0,Urban Justice,Don E. FauntLeRoy,96,Sony Pictures Home Entertainment,2007
12000000,0,Urban Justice,Don E. FauntLeRoy,96,Hood to Hood Productions,2007
12000000,0,Urban Justice,Don E. FauntLeRoy,96,XIT Financial Group,2007
0,0,"Chill Out, Scooby-Doo!",Joe Sichta,90,Hanna-Barbera Productions,2007
0,0,"Chill Out, Scooby-Doo!",Joe Sichta,90,Warner Bros. Animation,2007
0,0,Straightheads,Dan Reed,88,Ingenious Film Partners,2007
0,0,Straightheads,Dan Reed,88,Screen West Midlands,2007
0,0,Straightheads,Dan Reed,88,UK Film Council,2007
0,0,Straightheads,Dan Reed,88,DJ Films,2007
0,0,Straightheads,Dan Reed,88,Film4,2007
0,0,The Brothers Solomon,Bob Odenkirk,93,Revolution Studios,2007
0,0,The Brothers Solomon,Bob Odenkirk,93,TriStar Pictures,2007
0,0,The Brothers Solomon,Bob Odenkirk,93,Carsey-Werner Company,2007
0,41098065,Balls of Fury,Ben Garant,90,Rogue Pictures,2007
0,41098065,Balls of Fury,Ben Garant,90,Spyglass Entertainment,2007
0,41098065,Balls of Fury,Ben Garant,90,Intrepid Pictures,2007
11000000,0,The Three Investigators and The Secret Of Skeleton Island,Florian Baxmeyer|Jan Sebastian Ballhaus,91,GFP Medienfonds,2007
11000000,0,The Three Investigators and The Secret Of Skeleton Island,Florian Baxmeyer|Jan Sebastian Ballhaus,91,Industrial Development Corporation of South Africa,2007
11000000,0,The Three Investigators and The Secret Of Skeleton Island,Florian Baxmeyer|Jan Sebastian Ballhaus,91,Studio Hamburg International Production,2007
11000000,0,The Three Investigators and The Secret Of Skeleton Island,Florian Baxmeyer|Jan Sebastian Ballhaus,91,Zweite Medienfonds German Filmproductions,2007
0,0,Jack Brooks: Monster Slayer,Jon Knautz,85,Brookstreet Pictures,2007
0,0,Jack Brooks: Monster Slayer,Jon Knautz,85,Sound Venture Productions,2007
0,0,The Flock,Andrew Lau,105,Double Nickel Entertainment,2007
0,0,The Flock,Andrew Lau,105,Templar Films,2007
0,0,The Flock,Andrew Lau,105,Bauer Martinez Studios,2007
0,0,The Flock,Andrew Lau,105,Gibraltar Films,2007
0,0,The Flock,Andrew Lau,105,Lucky 50 Productions,2007
0,4910682,Shrooms,Paddy Breathnach,84,Nordisk Film,2007
0,4910682,Shrooms,Paddy Breathnach,84,Ingenious Film Partners,2007
0,4910682,Shrooms,Paddy Breathnach,84,Capitol Films,2007
0,4910682,Shrooms,Paddy Breathnach,84,Potboiler Productions Ltd.,2007
0,4910682,Shrooms,Paddy Breathnach,84,BÃ³rd ScannÃ¡n na hÃ‰ireann,2007
0,0,Catacombs,Tomm Coker|David Elliot,92,Lionsgate,2007
0,0,Catacombs,Tomm Coker|David Elliot,92,Twisted Pictures,2007
0,0,Catacombs,Tomm Coker|David Elliot,92,Catacombs Productions,2007
0,0,Hellphone,James Huth,98,Studio Canal,2007
0,0,Hellphone,James Huth,98,Mandarin Film,2007
8000000,0,Eichmann,Roger Young,100,uFilm,2007
8000000,0,Eichmann,Roger Young,100,Le Tax Shelter du Gouvernement FÃ©dÃ©ral de Belgique,2007
8000000,0,Eichmann,Roger Young,100,Entertainment Motion Pictures,2007
8000000,0,Eichmann,Roger Young,100,Umedia,2007
8000000,0,Eichmann,Roger Young,100,HCC Media Group,2007
0,0,Live!,Bill Guttentag,96,Atlas Entertainment,2007
0,0,Live!,Bill Guttentag,96,Mosaic Media Group,2007
3000000,0,The Haunting Hour: Don't Think About It,Alex Zamm,87,Universal Studios Home Entertainment Family Productions,2007
3000000,0,The Haunting Hour: Don't Think About It,Alex Zamm,87,The Hatchery,2007
0,0,The Deaths of Ian Stone,Dario Piana,87,Stan Winston Productions,2007
0,0,The Deaths of Ian Stone,Dario Piana,87,Odyssey Entertainment,2007
0,0,The Deaths of Ian Stone,Dario Piana,87,Isle of Man Film Commission,2007
0,0,The Deaths of Ian Stone,Dario Piana,87,SWFX,2007
0,10597734,Primeval,Michael Katleman,93,Hollywood Pictures,2007
0,10597734,Primeval,Michael Katleman,93,Sarah James Productions,2007
0,10597734,Primeval,Michael Katleman,93,Pariah,2007
0,0,Eden Log,Franck Vestiel,98,ImpÃ©ria,2007
0,0,Eden Log,Franck Vestiel,98,Bac Films,2007
0,0,Highlander: The Search for Vengeance,Yoshiaki Kawajiri,86,Imagi Animation Studios,2007
0,0,Highlander: The Search for Vengeance,Yoshiaki Kawajiri,86,Madhouse,2007
15000000,0,Angel,FranÃ§ois Ozon,134,FidÃ©litÃ© Productions,2007
15000000,0,Angel,FranÃ§ois Ozon,134,FOZ,2007
15000000,0,Angel,FranÃ§ois Ozon,134,SCOPE Invest,2007
15000000,0,Angel,FranÃ§ois Ozon,134,Virtual Films,2007
15000000,0,Angel,FranÃ§ois Ozon,134,Poisson Rouge Pictures,2007
0,0,Chacun son cinema ou Ce petit coup au coeur quand la lumiere s'eteint et que le film commence,Theo Angelopoulos|Olivier Assayas|Bille August|Jane Campion|Youssef Chahine|Chen Kaige|Michael Cimino|Ethan Coen|Joel Coen|David Cronenberg|Jean-Pierre Dardenne|Luc Dardenne|Manoel de Oliveira|Raymond Depardon|Atom Egoyan|Amos Gitai|Alejandro GonzÃ¡lez IÃ±Ã¡rritu|Hou Hsiao-Hsien|Aki KaurismÃ¤ki|Abbas Kiarostami|Takeshi Kitano|Andrei Konchalovsky|Claude Lelouch|Ken Loach|David Lynch|Nanni Moretti|Roman Polanski|RaÃºl Ruiz|Walter Salles|Elia Suleiman|Tsai Ming-Liang|Gus Van Sant|Lars von Trier|Wim Wenders|Wong Kar-wai|Zhang Yimou,100,ElzÃ©vir Films,2007
0,0,Chacun son cinema ou Ce petit coup au coeur quand la lumiere s'eteint et que le film commence,Theo Angelopoulos|Olivier Assayas|Bille August|Jane Campion|Youssef Chahine|Chen Kaige|Michael Cimino|Ethan Coen|Joel Coen|David Cronenberg|Jean-Pierre Dardenne|Luc Dardenne|Manoel de Oliveira|Raymond Depardon|Atom Egoyan|Amos Gitai|Alejandro GonzÃ¡lez IÃ±Ã¡rritu|Hou Hsiao-Hsien|Aki KaurismÃ¤ki|Abbas Kiarostami|Takeshi Kitano|Andrei Konchalovsky|Claude Lelouch|Ken Loach|David Lynch|Nanni Moretti|Roman Polanski|RaÃºl Ruiz|Walter Salles|Elia Suleiman|Tsai Ming-Liang|Gus Van Sant|Lars von Trier|Wim Wenders|Wong Kar-wai|Zhang Yimou,100,Cannes Film Festival,2007
0,0,Irina Palm,Sam Garbarski,103,Pallas Film,2007
0,0,Irina Palm,Sam Garbarski,103,Samsa Film,2007
0,0,Irina Palm,Sam Garbarski,103,IPSO Facto Films,2007
0,0,Irina Palm,Sam Garbarski,103,Radio TÃ©lÃ©vision Belge Francophone,2007
0,486021,Paranoid Park,Gus Van Sant,85,Centre National de la CinÃ©matographie,2007
0,486021,Paranoid Park,Gus Van Sant,85,Meno Films,2007
0,486021,Paranoid Park,Gus Van Sant,85,MK2 Productions,2007
700000,31576,The Tracey Fragments,Bruce McDonald,77,TÃ©lÃ©film Canada,2007
700000,31576,The Tracey Fragments,Bruce McDonald,77,Shadow Shows,2007
700000,31576,The Tracey Fragments,Bruce McDonald,77,Corvid Pictures,2007
0,0,In Tranzit,Tom Roberts,113,Thema Production,2007
0,0,In Tranzit,Tom Roberts,113,Peace Arch Films,2007
10000000,31609243,Daddy's Little Girls,Tyler Perry,100,Lions Gate Films,2007
10000000,31609243,Daddy's Little Girls,Tyler Perry,100,"Tyler Perry Company, The",2007
0,0,Jump In!,Paul Hoen,85,Davis Entertainment,2007
0,0,Jump In!,Paul Hoen,85,Disney Channel,2007
0,0,The Beautiful Ordinary,Jess Manafort,101,Persistent Entertainment,2007
0,0,The Beautiful Ordinary,Jess Manafort,101,Mirror Cube Films,2007
0,4778376,Talk to Me,Kasi Lemmons,118,The Mark Gordon Company,2007
0,4778376,Talk to Me,Kasi Lemmons,118,Pelagius Film,2007
0,0,Daniel Tosh: Completely Serious,Manny Rodriguez,60,Levity Productions,2007
0,0,Daniel Tosh: Completely Serious,Manny Rodriguez,60,Levity Entertainment Group,2007
0,0,Les Deux mondes,Daniel Cohen,105,K2 SA,2007
0,0,Les Deux mondes,Daniel Cohen,105,Film Afrika Worldwide,2007
0,0,Les Deux mondes,Daniel Cohen,105,Gaumont International,2007
0,0,Les Deux mondes,Daniel Cohen,105,uFilm,2007
1500000,173066,My Name Is Bruce,Bruce Campbell,86,Dark Horse Entertainment,2007
1500000,173066,My Name Is Bruce,Bruce Campbell,86,Image Entertainment,2007
11000000,0,September Dawn,Christopher Cain,110,September Dawn,2007
11000000,0,September Dawn,Christopher Cain,110,Voice Pictures,2007
11000000,0,September Dawn,Christopher Cain,110,Black Diamond Pictures,2007
0,0,The Go-Getter,Martin Hynes,93,Et Cetera Films,2007
0,0,The Go-Getter,Martin Hynes,93,Two Roads Entertainment,2007
0,0,The Go-Getter,Martin Hynes,93,Fillmore,2007
0,0,Ballet Shoes,Sandra Goldbacher,90,British Broadcasting Corporation (BBC),2007
0,0,Ballet Shoes,Sandra Goldbacher,90,Granada Television,2007
0,0,Shotgun Stories,Jeff Nichols,92,Upload Films,2007
0,0,Shotgun Stories,Jeff Nichols,92,Muskat Filmed Properties,2007
0,0,Shotgun Stories,Jeff Nichols,92,A Lucky Old Sun Production,2007
2500000,0,The Gene Generation,Pearry Reginald Teo,96,Ascension Pictures,2007
2500000,0,The Gene Generation,Pearry Reginald Teo,96,Red Cam Studios,2007
2500000,0,The Gene Generation,Pearry Reginald Teo,96,Middle Link,2007
0,0,It's a Free World...,Ken Loach,96,BIM Distribuzione,2007
0,0,It's a Free World...,Ken Loach,96,Filmstiftung Nordrhein-Westfalen,2007
0,0,It's a Free World...,Ken Loach,96,PathÃ© Distribution,2007
0,0,It's a Free World...,Ken Loach,96,Polish Film Institute,2007
0,0,It's a Free World...,Ken Loach,96,Tornasol Films,2007
0,0,How to Hook Up Your Home Theater,Kevin Deters|Stevie Wermers,6,Walt Disney Pictures,2007
0,0,How to Hook Up Your Home Theater,Kevin Deters|Stevie Wermers,6,Walt Disney Animation Studios,2007
0,0,Zach Galifianakis: Live at the Purple Onion,Michael Blieden,61,Red Envelope Entertainment,2007
0,0,Zach Galifianakis: Live at the Purple Onion,Michael Blieden,61,NetFlix,2007
0,0,Zach Galifianakis: Live at the Purple Onion,Michael Blieden,61,Sixth Way Productions,2007
0,0,Zach Galifianakis: Live at the Purple Onion,Michael Blieden,61,The Claw,2007
0,0,Zach Galifianakis: Live at the Purple Onion,Michael Blieden,61,Anacol Productions Inc.,2007
0,0,They Wait,Ernie Barbarash,89,Brightlight Pictures Inc.,2007
0,0,They Wait,Ernie Barbarash,89,TVA Films,2007
0,0,Michou d'Auber,Thomas Gilou,124,TF1 Films Production,2007
0,0,Michou d'Auber,Thomas Gilou,124,EuropaCorp.,2007
0,0,Michou d'Auber,Thomas Gilou,124,MP Productions,2007
0,0,He Was a Quiet Man,Frank A. Cappello,95,Neo Art & Logic,2007
0,0,He Was a Quiet Man,Frank A. Cappello,95,Quiet Man Productions,2007
0,0,Steel Trap,Luis CÃ¡mara,89,Abnormal Pictures,2007
0,0,Steel Trap,Luis CÃ¡mara,89,K5 Film,2007
0,0,Rocket Science,Jeffrey Blitz,101,HBO Films,2007
0,0,Rocket Science,Jeffrey Blitz,101,W B I Films,2007
0,0,Rocket Science,Jeffrey Blitz,101,Rocket Science Inc.,2007
0,0,Rocket Science,Jeffrey Blitz,101,Duly Noted,2007
0,0,Bring It On: In It To Win It,Steve Rash,90,Universal Pictures,2007
0,0,Bring It On: In It To Win It,Steve Rash,90,Beacon Communications,2007
0,0,Twitches Too,Stuart Gillard,83,Walt Disney Studios Home Entertainment,2007
0,0,Twitches Too,Stuart Gillard,83,Disney Channel,2007
0,0,Beneath,Dagen Merrill,82,MTV Films,2007
0,0,Beneath,Dagen Merrill,82,Paramount Classics,2007
0,0,Ce soir je dors chez toi,Olivier Baroux,84,SPAD Films,2007
0,0,Ce soir je dors chez toi,Olivier Baroux,84,KL Productions,2007
0,0,Ce soir je dors chez toi,Olivier Baroux,84,Alter Films,2007
11000000,104931801,Alien,Ridley Scott,117,Twentieth Century-Fox Productions,1979
11000000,104931801,Alien,Ridley Scott,117,Brandywine Productions,1979
400000,100000000,Mad Max,George Miller,93,Kennedy Miller Productions,1979
400000,100000000,Mad Max,George Miller,93,Mad Max Films,1979
400000,100000000,Mad Max,George Miller,93,Crossroads,1979
4000000,20045115,Life of Brian,Terry Jones,94,HandMade Films,1979
4000000,20045115,Life of Brian,Terry Jones,94,Python (Monty) Pictures,1979
17500000,23438120,Caligola,Tinto Brass,156,Penthouse Films International,1979
17500000,23438120,Caligola,Tinto Brass,156,Felix Cinematorgrafica,1979
11000000,0,Hair,MiloÅ¡ Forman,121,United Artists,1979
11000000,0,Hair,MiloÅ¡ Forman,121,CIP Filmproduktion GmbH,1979
8000000,43000000,Escape from Alcatraz,Don Siegel,111,Paramount Pictures,1979
8000000,43000000,Escape from Alcatraz,Don Siegel,111,Malpaso Company,1979
0,37823676,All That Jazz,Bob Fosse,123,Twentieth Century Fox Film Corporation,1979
0,37823676,All That Jazz,Bob Fosse,123,Columbia Pictures Corporation,1979
0,0,Nosferatu: Phantom der Nacht,Werner Herzog,107,Gaumont,1979
0,0,Nosferatu: Phantom der Nacht,Werner Herzog,107,Werner Herzog Filmproduktion,1979
0,0,Nosferatu: Phantom der Nacht,Werner Herzog,107,Zweites Deutsches Fernsehen (ZDF),1979
0,30177511,Being There,Hal Ashby,130,United Artists,1979
0,30177511,Being There,Hal Ashby,130,Lorimar Film Entertainment,1979
0,0,Meatballs,Ivan Reitman,92,Canadian Film Development Corporation (CFDC),1979
0,0,Meatballs,Ivan Reitman,92,Famous Players,1979
0,51718367,The China Syndrome,James Bridges,122,Columbia Pictures,1979
0,51718367,The China Syndrome,James Bridges,122,IPC Films,1979
0,73961419,The Jerk,Carl Reiner,94,Universal Pictures,1979
0,73961419,The Jerk,Carl Reiner,94,Aspen Film Society,1979
35000000,31755742,1941,Steven Spielberg,113,Columbia Pictures,1979
35000000,31755742,1941,Steven Spielberg,113,Universal Pictures,1979
35000000,31755742,1941,Steven Spielberg,113,A-Team,1979
0,0,Quadrophenia,Franc Roddam,120,Polytel,1979
0,0,Quadrophenia,Franc Roddam,120,The Who Films,1979
0,0,Tess,Roman Polanski,171,Renn Productions,1979
0,0,Tess,Roman Polanski,171,SociÃ©tÃ© FranÃ§aise de Production (SFP),1979
0,0,Tess,Roman Polanski,171,Timothy Burrill Productions,1979
0,0,10,Blake Edwards,122,Orion Pictures Corporation,1979
0,0,10,Blake Edwards,122,Geoffrey Productions,1979
0,61801971,The Electric Horseman,Sydney Pollack,122,Columbia Pictures,1979
0,61801971,The Electric Horseman,Sydney Pollack,122,Universal Pictures,1979
0,61801971,The Electric Horseman,Sydney Pollack,122,Wildwood Enterprises,1979
0,0,All Quiet on the Western Front,Delbert Mann,150,Norman Rosemont Productions,1979
0,0,All Quiet on the Western Front,Delbert Mann,150,Marble Arch Productions,1979
0,0,All Quiet on the Western Front,Delbert Mann,150,ITC Entertainment Group,1979
0,0,Meteor,Ronald Neame,107,Palladium Productions,1979
0,0,Meteor,Ronald Neame,107,American International Pictures (AIP),1979
0,0,Meteor,Ronald Neame,107,Meteor Joint Venture,1979
420000,0,Scum,Alan Clarke,98,Berwick Street Productions,1979
420000,0,Scum,Alan Clarke,98,Boyd's Company,1979
420000,0,Scum,Alan Clarke,98,Kendon Films Ltd.,1979
0,0,Hardcore,Paul Schrader,109,Columbia Pictures Corporation,1979
0,0,Hardcore,Paul Schrader,109,A-Team,1979
0,0,Hanover Street,Peter Hyams,109,Columbia Pictures Corporation,1979
0,0,Hanover Street,Peter Hyams,109,Hanover Street,1979
0,43885000,Love at First Bite,Stan Dragoti,96,Melvin Simon Productions,1979
0,43885000,Love at First Bite,Stan Dragoti,96,American International Pictures (AIP),1979
1355000,0,The Brood,David Cronenberg,92,Canadian Film Development Corporation (CFDC),1979
1355000,0,The Brood,David Cronenberg,92,Victor Solnicki Productions,1979
1355000,0,The Brood,David Cronenberg,92,Elgin International Films,1979
800000,0,Stridulum,Giulio Paradisi,108,Film Ventures International (FVI),1979
800000,0,Stridulum,Giulio Paradisi,108,Brouwersgracht Investments,1979
800000,0,Stridulum,Giulio Paradisi,108,Swan American Film,1979
0,0,When a Stranger Calls,Fred Walton,97,Columbia Pictures Corporation,1979
0,0,When a Stranger Calls,Fred Walton,97,Melvin Simon Productions,1979
0,0,The Wanderers,Philip Kaufman,117,Orion Pictures Corporation,1979
0,0,The Wanderers,Philip Kaufman,117,Warner Bros. Home Entertainment Group,1979
0,0,Dracula,John Badham,109,Universal Pictures,1979
0,0,Dracula,John Badham,109,The Mirisch Corporation,1979
6400000,78371200,The Terminator,James Cameron,108,Orion Pictures,1984
6400000,78371200,The Terminator,James Cameron,108,Pacific Western,1984
6400000,78371200,The Terminator,James Cameron,108,Hemdale Film,1984
6400000,78371200,The Terminator,James Cameron,108,Cinema 84,1984
6400000,78371200,The Terminator,James Cameron,108,Euro Film Funding,1984
28000000,333000000,Indiana Jones and the Temple of Doom,Steven Spielberg,118,Lucasfilm,1984
28000000,333000000,Indiana Jones and the Temple of Doom,Steven Spielberg,118,Paramount Pictures,1984
30000000,295212467,Ghostbusters,Ivan Reitman,107,Columbia Pictures Corporation,1984
30000000,295212467,Ghostbusters,Ivan Reitman,107,Delphi Films,1984
30000000,295212467,Ghostbusters,Ivan Reitman,107,Black Rhino Productions,1984
11000000,153083102,Gremlins,Joe Dante,106,Amblin Entertainment,1984
11000000,153083102,Gremlins,Joe Dante,106,Warner Bros.,1984
27000000,20158808,The Neverending Story,Wolfgang Petersen,102,Producers Sales Organization,1984
27000000,20158808,The Neverending Story,Wolfgang Petersen,102,Bavaria Film,1984
27000000,20158808,The Neverending Story,Wolfgang Petersen,102,Dieter Geissler Filmproduktion,1984
27000000,20158808,The Neverending Story,Wolfgang Petersen,102,Warner Bros.,1984
27000000,20158808,The Neverending Story,Wolfgang Petersen,102,Westdeutscher Rundfunk (WDR),1984
15000000,316360478,Beverly Hills Cop,Martin Brest,105,Paramount Pictures,1984
