budget,revenue,original_title,director,runtime,genres,release_year
8000000,29010817,New in Town,Jonas Elmer,97,Comedy,2009
8000000,29010817,New in Town,Jonas Elmer,97,Romance,2009
25000000,2336172,Me and Orson Welles,Richard Linklater,114,Comedy,2009
25000000,2336172,Me and Orson Welles,Richard Linklater,114,Drama,2009
25000000,2336172,Me and Orson Welles,Richard Linklater,114,Romance,2009
40000000,28972508,Shorts,Robert Rodriguez,89,Comedy,2009
40000000,28972508,Shorts,Robert Rodriguez,89,Family,2009
0,0,"My Son, My Son, What Have Ye Done",Werner Herzog,91,Crime,2009
0,0,"My Son, My Son, What Have Ye Done",Werner Herzog,91,Drama,2009
0,0,"My Son, My Son, What Have Ye Done",Werner Herzog,91,Thriller,2009
0,0,Miss March,Zach Cregger|Trevor Moore,89,Comedy,2009
0,0,Miss March,Zach Cregger|Trevor Moore,89,Romance,2009
7000000,0,In Her Skin,Simone North,107,Drama,2009
7000000,0,In Her Skin,Simone North,107,Thriller,2009
0,0,Five Minutes of Heaven,Oliver Hirschbiegel,89,Crime,2009
0,0,Five Minutes of Heaven,Oliver Hirschbiegel,89,Drama,2009
0,0,Five Minutes of Heaven,Oliver Hirschbiegel,89,Thriller,2009
0,0,Super Rhino,Nathan Greno,5,Animation,2009
0,0,Super Rhino,Nathan Greno,5,Comedy,2009
0,0,The Private Lives of Pippa Lee,Rebecca Miller,98,Comedy,2009
0,0,The Private Lives of Pippa Lee,Rebecca Miller,98,Drama,2009
0,0,The Private Lives of Pippa Lee,Rebecca Miller,98,Romance,2009
55000000,0,Imagine That,Karey Kirkpatrick,107,Comedy,2009
55000000,0,Imagine That,Karey Kirkpatrick,107,Drama,2009
55000000,0,Imagine That,Karey Kirkpatrick,107,Family,2009
55000000,0,Imagine That,Karey Kirkpatrick,107,Fantasy,2009
0,0,Fame,Kevin Tancharoen,107,Music,2009
0,0,Fame,Kevin Tancharoen,107,Comedy,2009
0,0,Fame,Kevin Tancharoen,107,Drama,2009
0,0,Fame,Kevin Tancharoen,107,Romance,2009
0,66456,From Within,Phedon Papamichael,89,Horror,2009
0,66456,From Within,Phedon Papamichael,89,Mystery,2009
0,66456,From Within,Phedon Papamichael,89,Thriller,2009
0,0,Nine Miles Down,Anthony Waller,86,Horror,2009
0,0,Nine Miles Down,Anthony Waller,86,Mystery,2009
0,0,Nine Miles Down,Anthony Waller,86,Thriller,2009
0,0,Prep & Landing,Kevin Deters|Stevie Wermers,22,Animation,2009
0,0,Prep & Landing,Kevin Deters|Stevie Wermers,22,Fantasy,2009
0,0,Prep & Landing,Kevin Deters|Stevie Wermers,22,Family,2009
10000000,0,Walled In,Gilles Paquet-Brenner,92,Horror,2009
10000000,0,Walled In,Gilles Paquet-Brenner,92,Thriller,2009
0,0,Dread,Anthony DiBlasi,108,Horror,2009
0,0,Dread,Anthony DiBlasi,108,Drama,2009
0,0,Dread,Anthony DiBlasi,108,Thriller,2009
100000000,0,Dragonball Evolution,James Wong,85,Action,2009
100000000,0,Dragonball Evolution,James Wong,85,Adventure,2009
100000000,0,Dragonball Evolution,James Wong,85,Fantasy,2009
100000000,0,Dragonball Evolution,James Wong,85,Science Fiction,2009
100000000,0,Dragonball Evolution,James Wong,85,Thriller,2009
8500000,0,The Countess,Julie Delpy,98,Drama,2009
8500000,0,The Countess,Julie Delpy,98,History,2009
8500000,0,The Countess,Julie Delpy,98,Horror,2009
20000000,0,John Rabe,Florian Gallenberger,134,Drama,2009
20000000,0,John Rabe,Florian Gallenberger,134,History,2009
20000000,0,John Rabe,Florian Gallenberger,134,War,2009
12500000,27206120,Sorority Row,Stewart Hendler,101,Horror,2009
12500000,27206120,Sorority Row,Stewart Hendler,101,Mystery,2009
12500000,27206120,Sorority Row,Stewart Hendler,101,Thriller,2009
5000000,0,Hardwired,Ernie Barbarash|Tia Buhl,94,Action,2009
5000000,0,Hardwired,Ernie Barbarash|Tia Buhl,94,Adventure,2009
5000000,0,Hardwired,Ernie Barbarash|Tia Buhl,94,Science Fiction,2009
5000000,0,Hardwired,Ernie Barbarash|Tia Buhl,94,Thriller,2009
20000000,0,The Maiden Heist,Peter Hewitt,91,Comedy,2009
20000000,0,The Maiden Heist,Peter Hewitt,91,Crime,2009
0,0,The Last Templar,Paolo Barzman,170,Adventure,2009
0,0,The Last Templar,Paolo Barzman,170,Fantasy,2009
0,0,The Last Templar,Paolo Barzman,170,Drama,2009
0,0,The Last Templar,Paolo Barzman,170,Thriller,2009
0,0,Middle of Nowhere,John Stockwell,95,Comedy,2009
0,0,Middle of Nowhere,John Stockwell,95,Drama,2009
0,0,The Killing Room,Jonathan Liebesman,93,Drama,2009
0,0,The Killing Room,Jonathan Liebesman,93,Thriller,2009
0,0,The House of the Devil,Ti West,95,Mystery,2009
0,0,The House of the Devil,Ti West,95,Horror,2009
0,0,Legally Blondes,Savage Steve Holland,86,Comedy,2009
0,0,Legally Blondes,Savage Steve Holland,86,Family,2009
0,0,The Revenant,D. Kerry Prior ,110,Comedy,2009
0,0,The Revenant,D. Kerry Prior ,110,Horror,2009
14000000,0,Giallo,Dario Argento,92,Horror,2009
14000000,0,Giallo,Dario Argento,92,Thriller,2009
14000000,0,Giallo,Dario Argento,92,Crime,2009
14000000,0,Giallo,Dario Argento,92,Mystery,2009
0,0,The New Daughter,Luis Berdejo,108,Horror,2009
0,0,The New Daughter,Luis Berdejo,108,Thriller,2009
0,0,St Trinian's 2: The Legend of Fritton's Gold,Oliver Parker|Barnaby Thompson,106,Comedy,2009
0,0,St Trinian's 2: The Legend of Fritton's Gold,Oliver Parker|Barnaby Thompson,106,Adventure,2009
0,0,Behind Enemy Lines III: Colombia,Tim Matheson|Reynaldo Rodriguez,94,War,2009
0,0,Behind Enemy Lines III: Colombia,Tim Matheson|Reynaldo Rodriguez,94,Action,2009
0,0,Behind Enemy Lines III: Colombia,Tim Matheson|Reynaldo Rodriguez,94,Thriller,2009
0,0,Forget Me Not,Tyler Oliver,103,Drama,2009
0,0,Forget Me Not,Tyler Oliver,103,Horror,2009
0,0,Forget Me Not,Tyler Oliver,103,Romance,2009
0,0,Dead Like Me: Life After Death,Stephen Herek,87,Drama,2009
0,0,Dead Like Me: Life After Death,Stephen Herek,87,Fantasy,2009
0,0,Dead Like Me: Life After Death,Stephen Herek,87,Comedy,2009
6500000,0,Open Graves,Ãlvaro de ArmiÃ±Ã¡n,88,Horror,2009
6500000,0,Open Graves,Ãlvaro de ArmiÃ±Ã¡n,88,Thriller,2009
0,0,Princess Protection Program,Allison Liddi-Brown,89,Comedy,2009
0,0,Princess Protection Program,Allison Liddi-Brown,89,Drama,2009
0,0,Princess Protection Program,Allison Liddi-Brown,89,Family,2009
23000000,9366227,ChÃ©ri,Stephen Frears,86,Drama,2009
23000000,9366227,ChÃ©ri,Stephen Frears,86,Comedy,2009
23000000,9366227,ChÃ©ri,Stephen Frears,86,Romance,2009
0,0,Tales of the Black Freighter,Mike Smith|Daniel DelPurgatorio,26,Animation,2009
0,0,Tales of the Black Freighter,Mike Smith|Daniel DelPurgatorio,26,Horror,2009
0,0,Tales of the Black Freighter,Mike Smith|Daniel DelPurgatorio,26,Action,2009
10000000,7022728,The Joneses,Derrick Borte,96,Comedy,2009
10000000,7022728,The Joneses,Derrick Borte,96,Drama,2009
0,0,Arlen Faber,John Hindman,95,Comedy,2009
0,0,Arlen Faber,John Hindman,95,Romance,2009
0,0,Espion(s),Nicolas Saada,99,Drama,2009
0,0,Espion(s),Nicolas Saada,99,Romance,2009
0,0,Espion(s),Nicolas Saada,99,Thriller,2009
0,0,Mrs. Miracle,Michael Scott,90,Comedy,2009
0,0,Mrs. Miracle,Michael Scott,90,Fantasy,2009
0,0,Mrs. Miracle,Michael Scott,90,Romance,2009
0,0,Mrs. Miracle,Michael Scott,90,TV Movie,2009
20000000,18599102,Fired Up!,Will Gluck,90,Comedy,2009
20000000,18599102,Fired Up!,Will Gluck,90,Romance,2009
0,0,Cherrybomb,Lisa Barros D'Sa|Glenn Leyburn,86,Drama,2009
0,0,Cherrybomb,Lisa Barros D'Sa|Glenn Leyburn,86,Romance,2009
0,0,Cherrybomb,Lisa Barros D'Sa|Glenn Leyburn,86,Thriller,2009
0,2479538,My One and Only,Richard Loncraine,108,Comedy,2009
0,2479538,My One and Only,Richard Loncraine,108,Drama,2009
0,0,Serious Moonlight,Cheryl Hines,84,Action,2009
0,0,Serious Moonlight,Cheryl Hines,84,Comedy,2009
0,0,Serious Moonlight,Cheryl Hines,84,Romance,2009
75,134,Wanted,Prabhu Deva,129,Action,2009
75,134,Wanted,Prabhu Deva,129,Comedy,2009
75,134,Wanted,Prabhu Deva,129,Crime,2009
75,134,Wanted,Prabhu Deva,129,Thriller,2009
10000000,295750,World's Greatest Dad,Bobcat Goldthwait,99,Comedy,2009
10000000,295750,World's Greatest Dad,Bobcat Goldthwait,99,Romance,2009
1700000,1007962,The Girlfriend Experience,Steven Soderbergh,77,Comedy,2009
1700000,1007962,The Girlfriend Experience,Steven Soderbergh,77,Drama,2009
0,263941,Transylmania,David Hillenbrand|Scott Hillenbrand,92,Comedy,2009
0,263941,Transylmania,David Hillenbrand|Scott Hillenbrand,92,Horror,2009
0,0,Damage,Jeff King,102,Action,2009
0,0,Damage,Jeff King,102,Thriller,2009
0,0,Summer's Blood,Lee Demarbre,91,Horror,2009
0,0,Summer's Blood,Lee Demarbre,91,Thriller,2009
0,0,Cold Souls,Sophie Barthes,101,Fantasy,2009
0,0,Cold Souls,Sophie Barthes,101,Drama,2009
0,0,Cold Souls,Sophie Barthes,101,Comedy,2009
0,0,Cold Souls,Sophie Barthes,101,Science Fiction,2009
6500000,0,A Dangerous Man,Keoni Waxman,94,Action,2009
6500000,0,A Dangerous Man,Keoni Waxman,94,Adventure,2009
6500000,0,A Dangerous Man,Keoni Waxman,94,Thriller,2009
0,0,When You're Strange,Tom DiCillo,86,Documentary,2009
0,0,When You're Strange,Tom DiCillo,86,Music,2009
0,0,The Lodger,David Ondaatje,96,Horror,2009
0,0,The Lodger,David Ondaatje,96,Mystery,2009
0,0,The Lodger,David Ondaatje,96,Thriller,2009
0,0,Dark Country,Thomas Jane,88,Horror,2009
0,0,Dark Country,Thomas Jane,88,Thriller,2009
0,0,Leningrad,Aleksandr Buravsky,120,War,2009
0,0,Leningrad,Aleksandr Buravsky,120,Drama,2009
0,0,The Phantom,Paolo Barzman,176,Science Fiction,2009
0,0,The Phantom,Paolo Barzman,176,Action,2009
0,0,Hulk vs. Thor,Sam Liu,41,Action,2009
0,0,Hulk vs. Thor,Sam Liu,41,Animation,2009
0,0,Hulk vs. Thor,Sam Liu,41,Fantasy,2009
0,0,Hulk vs. Thor,Sam Liu,41,Science Fiction,2009
0,0,12 Men of Christmas,Arlene Sanford,95,Comedy,2009
0,0,12 Men of Christmas,Arlene Sanford,95,Romance,2009
0,0,Frequently Asked Questions About Time Travel,Gareth Carrivick,83,Drama,2009
0,0,Frequently Asked Questions About Time Travel,Gareth Carrivick,83,Comedy,2009
0,0,Frequently Asked Questions About Time Travel,Gareth Carrivick,83,Science Fiction,2009
0,0,Frequently Asked Questions About Time Travel,Gareth Carrivick,83,Romance,2009
0,0,De helaasheid der dingen,Felix Van Groeningen,108,Drama,2009
0,0,De helaasheid der dingen,Felix Van Groeningen,108,Comedy,2009
5000000,0,Grace,Paul Solet,94,Horror,2009
5000000,0,Grace,Paul Solet,94,Thriller,2009
0,0,Across the Hall,Alex Merkin,93,Thriller,2009
0,0,Across the Hall,Alex Merkin,93,Mystery,2009
0,0,Across the Hall,Alex Merkin,93,Romance,2009
0,0,The Marine 2,Roel ReinÃ©,95,Action,2009
0,0,The Marine 2,Roel ReinÃ©,95,Adventure,2009
0,0,The Marine 2,Roel ReinÃ©,95,Drama,2009
0,0,The Marine 2,Roel ReinÃ©,95,Thriller,2009
0,0,Doghouse,Jake West,89,Comedy,2009
0,0,Doghouse,Jake West,89,Horror,2009
0,0,Looking for Eric,Ken Loach,119,Comedy,2009
0,0,Looking for Eric,Ken Loach,119,Drama,2009
0,0,Taking Woodstock,Ang Lee,120,Music,2009
0,0,Taking Woodstock,Ang Lee,120,Comedy,2009
0,0,Taking Woodstock,Ang Lee,120,Drama,2009
0,0,George & A.J.,Josh Cooley,4,Animation,2009
0,0,George & A.J.,Josh Cooley,4,Adventure,2009
0,0,George & A.J.,Josh Cooley,4,Comedy,2009
0,0,George & A.J.,Josh Cooley,4,Family,2009
0,0,George & A.J.,Josh Cooley,4,Fantasy,2009
0,0,Taking Chance,Ross Katz,77,Drama,2009
0,0,Taking Chance,Ross Katz,77,History,2009
0,0,Taking Chance,Ross Katz,77,War,2009
0,43051547,Notorious,"George Tillman, Jr.",122,Drama,2009
0,43051547,Notorious,"George Tillman, Jr.",122,Music,2009
0,0,Bionicle: The Legend Reborn,Mark Baldo,80,Action,2009
0,0,Bionicle: The Legend Reborn,Mark Baldo,80,Adventure,2009
0,0,Bionicle: The Legend Reborn,Mark Baldo,80,Animation,2009
0,0,Bionicle: The Legend Reborn,Mark Baldo,80,Family,2009
0,0,Bionicle: The Legend Reborn,Mark Baldo,80,Science Fiction,2009
7000000,39462438,Crazy Heart,Scott Cooper,112,Drama,2009
7000000,39462438,Crazy Heart,Scott Cooper,112,Music,2009
7000000,39462438,Crazy Heart,Scott Cooper,112,Romance,2009
0,0,The Three Investigators and the Secret of Terror Castle,Florian Baxmeyer,97,Mystery,2009
0,0,The Three Investigators and the Secret of Terror Castle,Florian Baxmeyer,97,Adventure,2009
0,0,The Three Investigators and the Secret of Terror Castle,Florian Baxmeyer,97,Family,2009
0,0,Tormented,Jon Wright,91,Comedy,2009
0,0,Tormented,Jon Wright,91,Horror,2009
0,0,Triage,Danis TanoviÄ‡,99,Drama,2009
0,0,Triage,Danis TanoviÄ‡,99,Thriller,2009
0,0,Triage,Danis TanoviÄ‡,99,Mystery,2009
0,0,Ricky,FranÃ§ois Ozon,90,Fantasy,2009
0,0,Ricky,FranÃ§ois Ozon,90,Drama,2009
0,0,Ricky,FranÃ§ois Ozon,90,Science Fiction,2009
0,0,Ricky,FranÃ§ois Ozon,90,Foreign,2009
2000000,7306,Stolen Lives,Anders Anderson,97,Crime,2009
2000000,7306,Stolen Lives,Anders Anderson,97,Drama,2009
2000000,7306,Stolen Lives,Anders Anderson,97,Mystery,2009
2000000,7306,Stolen Lives,Anders Anderson,97,Thriller,2009
0,0,I Hate Valentine's Day,Nia Vardalos,98,Comedy,2009
0,0,I Hate Valentine's Day,Nia Vardalos,98,Romance,2009
10000000,0,Driven To Kill,Jeff King,98,Action,2009
10000000,0,Driven To Kill,Jeff King,98,Adventure,2009
10000000,0,Driven To Kill,Jeff King,98,Thriller,2009
15000000,0,"Give 'em Hell, Malone",Russell Mulcahy,96,Action,2009
15000000,0,"Give 'em Hell, Malone",Russell Mulcahy,96,Crime,2009
15000000,0,"Give 'em Hell, Malone",Russell Mulcahy,96,Mystery,2009
15000000,0,"Give 'em Hell, Malone",Russell Mulcahy,96,Thriller,2009
0,0,The Courageous Heart of Irena Sendler,John Kent Harrison,95,Drama,2009
0,0,The Courageous Heart of Irena Sendler,John Kent Harrison,95,War,2009
0,0,Jusqu'Ã  toi,Jennifer DevoldÃ¨re,81,Comedy,2009
0,0,Jusqu'Ã  toi,Jennifer DevoldÃ¨re,81,Romance,2009
0,0,Jusqu'Ã  toi,Jennifer DevoldÃ¨re,81,Family,2009
0,0,Perrierâ€™s Bounty,Ian Fitzgibbon,88,Action,2009
0,0,Perrierâ€™s Bounty,Ian Fitzgibbon,88,Comedy,2009
0,0,Perrierâ€™s Bounty,Ian Fitzgibbon,88,Crime,2009
0,0,Perrierâ€™s Bounty,Ian Fitzgibbon,88,Drama,2009
0,0,Alabama Moon,Tim McCanlies,99,Action,2009
0,0,Alabama Moon,Tim McCanlies,99,Adventure,2009
0,0,Alabama Moon,Tim McCanlies,99,Drama,2009
0,0,Alabama Moon,Tim McCanlies,99,Family,2009
0,0,The Haunted World of El Superbeasto,Rob Zombie,77,Animation,2009
0,0,The Haunted World of El Superbeasto,Rob Zombie,77,Horror,2009
0,0,The Haunted World of El Superbeasto,Rob Zombie,77,Action,2009
0,0,The Haunted World of El Superbeasto,Rob Zombie,77,Comedy,2009
0,0,Not Forgotten,Dror Soref,100,Crime,2009
0,0,Not Forgotten,Dror Soref,100,Horror,2009
0,0,Not Forgotten,Dror Soref,100,Mystery,2009
0,0,Not Forgotten,Dror Soref,100,Thriller,2009
0,0,Tetsuo: The Bullet Man,Shinya Tsukamoto,71,Foreign,2009
0,0,Tetsuo: The Bullet Man,Shinya Tsukamoto,71,Action,2009
0,0,Tetsuo: The Bullet Man,Shinya Tsukamoto,71,Science Fiction,2009
0,0,Tetsuo: The Bullet Man,Shinya Tsukamoto,71,Thriller,2009
0,0,Tetsuo: The Bullet Man,Shinya Tsukamoto,71,Horror,2009
0,0,TiMER,Jac Schaeffer,99,Fantasy,2009
0,0,TiMER,Jac Schaeffer,99,Drama,2009
0,0,TiMER,Jac Schaeffer,99,Comedy,2009
0,0,TiMER,Jac Schaeffer,99,Science Fiction,2009
0,0,TiMER,Jac Schaeffer,99,Romance,2009
0,0,Feast III: The Happy Finish,John Gulager,79,Horror,2009
0,0,Feast III: The Happy Finish,John Gulager,79,Action,2009
0,0,Feast III: The Happy Finish,John Gulager,79,Comedy,2009
1500000,0,Homecoming,Morgan J. Freeman,88,Horror,2009
1500000,0,Homecoming,Morgan J. Freeman,88,Thriller,2009
0,0,Lebanon,Samuel Maoz,93,Drama,2009
0,0,Lebanon,Samuel Maoz,93,War,2009
0,0,Mega Shark vs Giant Octopus,Jack Perez,90,Horror,2009
0,0,Mega Shark vs Giant Octopus,Jack Perez,90,Science Fiction,2009
12500000,0,Lascars,Emmanuel Klotz|Albert Pereira-Lazaro,96,Animation,2009
12500000,0,Lascars,Emmanuel Klotz|Albert Pereira-Lazaro,96,Comedy,2009
0,0,The Cell 2,Tim Iacofano,94,Horror,2009
0,0,The Cell 2,Tim Iacofano,94,Science Fiction,2009
0,0,The Cell 2,Tim Iacofano,94,Thriller,2009
0,0,Wizards of Waverly Place: The Movie,Lev L. Spiro,94,Adventure,2009
0,0,Wizards of Waverly Place: The Movie,Lev L. Spiro,94,Comedy,2009
0,0,Wizards of Waverly Place: The Movie,Lev L. Spiro,94,Drama,2009
0,0,Wizards of Waverly Place: The Movie,Lev L. Spiro,94,Family,2009
0,0,Wizards of Waverly Place: The Movie,Lev L. Spiro,94,Fantasy,2009
0,0,Accidents Happen,Andrew Lancaster,92,Comedy,2009
0,0,Accidents Happen,Andrew Lancaster,92,Drama,2009
0,0,Accidents Happen,Andrew Lancaster,92,Foreign,2009
0,0,Command Performance,Dolph Lundgren,93,Action,2009
0,0,Command Performance,Dolph Lundgren,93,Drama,2009
0,0,Command Performance,Dolph Lundgren,93,Thriller,2009
0,0,Futurama: Into the Wild Green Yonder,Peter Avanzino,90,Animation,2009
0,0,Futurama: Into the Wild Green Yonder,Peter Avanzino,90,Comedy,2009
12000000,0,The King of Fighters,Gordon Chan,93,Action,2009
12000000,0,The King of Fighters,Gordon Chan,93,Thriller,2009
12000000,0,The King of Fighters,Gordon Chan,93,Science Fiction,2009
0,0,Mystery Team,Dan Eckman,97,Comedy,2009
0,0,Mystery Team,Dan Eckman,97,Thriller,2009
0,0,Mystery Team,Dan Eckman,97,Mystery,2009
1500000,56000,Beautiful,Dean O'Flaherty,97,Drama,2009
1500000,56000,Beautiful,Dean O'Flaherty,97,Mystery,2009
1500000,56000,Beautiful,Dean O'Flaherty,97,Thriller,2009
0,0,Blood Creek,Joel Schumacher,90,Horror,2009
0,0,Blood Creek,Joel Schumacher,90,Thriller,2009
0,0,Sorority Wars,James Hayman,95,Comedy,2009
0,0,Sorority Wars,James Hayman,95,Drama,2009
0,0,Sorority Wars,James Hayman,95,Family,2009
0,0,Sorority Wars,James Hayman,95,TV Movie,2009
0,0,Night Train,Brian King,87,Thriller,2009
0,0,Night Train,Brian King,87,Action,2009
0,0,Night Train,Brian King,87,Crime,2009
0,0,Infestation,Kyle Rankin,93,Action,2009
0,0,Infestation,Kyle Rankin,93,Comedy,2009
0,0,Infestation,Kyle Rankin,93,Horror,2009
0,0,Infestation,Kyle Rankin,93,Science Fiction,2009
0,0,Next Day Air,Benny Boom,84,Action,2009
0,0,Next Day Air,Benny Boom,84,Comedy,2009
0,0,Next Day Air,Benny Boom,84,Crime,2009
3200000,0,The Good Guy,Julio DePietro,90,Comedy,2009
3200000,0,The Good Guy,Julio DePietro,90,Romance,2009
5000000,38610009,The Grudge 3,Toby Wilkins,90,Horror,2009
5000000,38610009,The Grudge 3,Toby Wilkins,90,Thriller,2009
0,0,The Shortcut,Nicholaus Goossen,100,Horror,2009
0,0,The Shortcut,Nicholaus Goossen,100,Thriller,2009
0,0,Doctor Who: Planet of the Dead,James Strong,59,Family,2009
0,0,Doctor Who: Planet of the Dead,James Strong,59,Science Fiction,2009
0,0,Doctor Who: Planet of the Dead,James Strong,59,TV Movie,2009
0,0,Doctor Who: Planet of the Dead,James Strong,59,Adventure,2009
0,0,Doctor Who: Planet of the Dead,James Strong,59,Drama,2009
0,0,Make the Yuletide Gay,Rob Williams,89,Drama,2009
0,0,Make the Yuletide Gay,Rob Williams,89,Comedy,2009
0,0,Make the Yuletide Gay,Rob Williams,89,Romance,2009
0,0,Ink,Jamin Winans,106,Action,2009
0,0,Ink,Jamin Winans,106,Fantasy,2009
3500000,0,Hit and Run,Enda McCallion,84,Drama,2009
3500000,0,Hit and Run,Enda McCallion,84,Thriller,2009
3500000,0,Trailer Park Boys: Countdown to Liquor Day,Mike Clattenburg,101,Comedy,2009
3500000,0,Trailer Park Boys: Countdown to Liquor Day,Mike Clattenburg,101,Crime,2009
0,0,Paintball,Daniel Benmayor,90,Action,2009
0,0,Paintball,Daniel Benmayor,90,Foreign,2009
0,0,Paintball,Daniel Benmayor,90,Horror,2009
0,0,Paintball,Daniel Benmayor,90,Thriller,2009
0,0,Lightbulb,Jeff Balsmeyer,85,Comedy,2009
0,0,Lightbulb,Jeff Balsmeyer,85,Drama,2009
0,0,Lightbulb,Jeff Balsmeyer,85,Romance,2009
9000000,0,Against the Dark,Richard Crudo,94,Horror,2009
9000000,0,Against the Dark,Richard Crudo,94,Action,2009
9000000,0,Against the Dark,Richard Crudo,94,Thriller,2009
9000000,0,Against the Dark,Richard Crudo,94,Science Fiction,2009
108,0,Stan Helsing,Bo Zenga,90,Comedy,2009
108,0,Stan Helsing,Bo Zenga,90,Horror,2009
250000,232732,Big Fan,Robert D. Siegel,91,Comedy,2009
250000,232732,Big Fan,Robert D. Siegel,91,Drama,2009
0,0,I Can Do Bad All By Myself,Tyler Perry,113,Drama,2009
0,0,I Can Do Bad All By Myself,Tyler Perry,113,Comedy,2009
0,0,Heartless,Philip Ridley,114,Drama,2009
0,0,Heartless,Philip Ridley,114,Horror,2009
0,0,Heartless,Philip Ridley,114,Thriller,2009
0,0,Cairo Time,Ruba Nadda,88,Drama,2009
0,0,Cairo Time,Ruba Nadda,88,Romance,2009
0,0,Iron Maiden: Flight 666,Sam Dunn|Scot McFadyen,112,Documentary,2009
0,0,Iron Maiden: Flight 666,Sam Dunn|Scot McFadyen,112,Music,2009
25000000,20719451,Mao's Last Dancer,Bruce Beresford,117,Drama,2009
25000000,20719451,Mao's Last Dancer,Bruce Beresford,117,Romance,2009
0,0,Laid to Rest,Robert Hall,90,Thriller,2009
0,0,Laid to Rest,Robert Hall,90,Horror,2009
0,0,Vertige,Abel Ferry,90,Action,2009
0,0,Vertige,Abel Ferry,90,Thriller,2009
0,0,Vertige,Abel Ferry,90,Horror,2009
0,0,A Very Potter Musical,Matt Lang,166,Music,2009
0,0,A Very Potter Musical,Matt Lang,166,Comedy,2009
0,0,Paranormal Entity,Shane Van Dyke,88,Horror,2009
0,0,Paranormal Entity,Shane Van Dyke,88,Mystery,2009
0,0,Paranormal Entity,Shane Van Dyke,88,Thriller,2009
0,0,Fear Island,Michael Storey,95,Horror,2009
0,0,Fear Island,Michael Storey,95,Thriller,2009
0,0,Fear Island,Michael Storey,95,Mystery,2009
